시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
광주광역시 광산구 신창동,855-3,855,3,중흥1,59.94,202307,15,"13,000",1,1995,목련로382번길 113,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,855-3,855,3,중흥1,59.94,202307,18,"13,000",3,1995,목련로382번길 114-1,,20230720,중개거래,광주 광산구
광주광역시 광산구 신촌동,826-1,826,1,대주파크빌,84.9181,202307,5,"16,000",4,2004,사암로 24,20230710, ,중개거래,광주 광산구
광주광역시 광산구 신촌동,844,844,0,중도다이아빌,57.5562,202307,16,"8,500",2,2003,사암로 72-10,, ,직거래,-
광주광역시 광산구 쌍암동,694-59,694,59,쌍암중흥에스-클래스리버시티,76.9179,202307,6,"41,000",10,2017,월계로 223-8,, ,중개거래,광주 광산구
광주광역시 광산구 쌍암동,694-59,694,59,쌍암중흥에스-클래스리버시티,76.9179,202307,22,"43,500",11,2017,월계로 223-8,, ,중개거래,광주 광산구
광주광역시 광산구 쌍암동,676-2,676,2,에이엠시티센트럴파크,40.9226,202307,4,"16,000",13,2015,첨단중앙로182번길 50,,20230704,직거래,-
광주광역시 광산구 쌍암동,676-2,676,2,에이엠시티센트럴파크,40.9226,202307,6,"11,700",9,2015,첨단중앙로182번길 50,, ,중개거래,광주 북구
광주광역시 광산구 쌍암동,676-2,676,2,에이엠시티센트럴파크,40.9226,202307,12,"16,000",15,2015,첨단중앙로182번길 50,,20230712,직거래,-
광주광역시 광산구 쌍암동,676-3,676,3,첨단센트럴파크2차,47.44,202307,5,"17,000",11,2018,첨단중앙로170번길 87,,20230721,직거래,-
광주광역시 광산구 쌍암동,676-3,676,3,첨단센트럴파크2차,41.83,202307,24,"14,000",7,2018,첨단중앙로170번길 87,,20230725,직거래,-
광주광역시 광산구 쌍암동,694-129,694,129,한양에드가301동,26.36,202307,19,"4,950",4,2013,월계로 223-19,,20230720,중개거래,광주 광산구
광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,84.94,202307,4,"58,000",1,2019,첨단강변로 100,,20230731,중개거래,광주 광산구
광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,74.79,202307,6,"56,700",35,2019,첨단강변로 100,, ,중개거래,광주 광산구
광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,84.95,202307,7,"68,800",18,2019,첨단강변로 100,,20230807,중개거래,"광주 광산구, 광주 동구"
광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,84.97,202307,8,"61,000",6,2019,첨단강변로 100,, ,중개거래,광주 광산구
광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,74.79,202307,21,"55,000",27,2019,첨단강변로 100,, ,중개거래,광주 광산구
광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,84.95,202307,26,"59,800",3,2019,첨단강변로 100,, ,중개거래,광주 광산구
광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,84.95,202307,31,"63,200",10,2019,첨단강변로 100,, ,중개거래,"광주 광산구, 광주 동구"
광주광역시 광산구 우산동,1311-1,1311,1,대광로제비앙,84.8724,202307,1,"35,000",7,2007,우산로95번길 60,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1572-5,1572,5,동산아파트,59.61,202307,7,"11,400",7,1991,월곡산정로 20-49,,20230801,중개거래,광주 광산구
광주광역시 광산구 우산동,1572-5,1572,5,동산아파트,59.61,202307,21,"12,900",3,1991,월곡산정로 20-49,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1572-5,1572,5,동산아파트,59.61,202307,22,"13,600",12,1991,월곡산정로 20-49,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1602-2,1602,2,리버힐,49.86,202307,4,"11,900",10,1992,우산로 47,,20230717,중개거래,광주 광산구
광주광역시 광산구 우산동,1633,1633,0,무진로진아리채리버뷰,84.9945,202307,15,"45,200",17,2022,풍영철길로 46,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1633,1633,0,무진로진아리채리버뷰,84.9945,202307,15,"45,200",17,2022,풍영철길로 46,20230717, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1621,1621,0,세계수영선수촌 중흥에스-클래스 센트럴,59.9323,202307,2,"30,000",4,2020,금봉로 106,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1621,1621,0,세계수영선수촌 중흥에스-클래스 센트럴,75.9493,202307,9,"37,300",11,2020,금봉로 106,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 우산동,1621,1621,0,세계수영선수촌 중흥에스-클래스 센트럴,59.9323,202307,18,"30,000",7,2020,금봉로 106,,20230807,중개거래,광주 광산구
광주광역시 광산구 우산동,1621,1621,0,세계수영선수촌 중흥에스-클래스 센트럴,75.9493,202307,26,"38,000",15,2020,금봉로 106-2,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1621,1621,0,세계수영선수촌 중흥에스-클래스 센트럴,84.9276,202307,27,"43,000",14,2020,금봉로 106,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1062-3,1062,3,송광1,59.94,202307,16,"7,500",3,1994,사암로106번길 99-6,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1062-3,1062,3,송광1,59.94,202307,31,"8,000",9,1994,사암로106번길 99-6,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1625,1625,0,쌍용더플래티넘광산,84.9784,202307,3,"55,000",15,2021,우산로107번길 67,,20230802,중개거래,광주 동구
광주광역시 광산구 우산동,1572-6,1572,6,어등하이빌,59.67,202307,14,"13,000",3,1992,사암로215번길 16,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1572-6,1572,6,어등하이빌,59.67,202307,28,"13,900",13,1992,사암로215번길 16,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1576-5,1576,5,에드가리움,49.6349,202307,18,"12,000",6,2017,무진대로 229,,20230718,중개거래,광주 광산구
광주광역시 광산구 우산동,1588-1,1588,1,우산동동부센트레빌,84.4942,202307,9,"34,400",13,2019,무진대로 279,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1588-1,1588,1,우산동동부센트레빌,84.922,202307,18,"35,500",14,2019,무진대로 279,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1616,1616,0,우산동중흥s-클래스리버티,84.9543,202307,8,"39,500",13,2015,풍영철길로 20-20,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1616,1616,0,우산동중흥s-클래스리버티,84.9543,202307,11,"36,900",4,2015,풍영철길로 20-20,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1616,1616,0,우산동중흥s-클래스리버티,84.9543,202307,11,"39,000",9,2015,풍영철길로 20-20,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1616,1616,0,우산동중흥s-클래스리버티,84.9543,202307,11,"38,300",11,2015,풍영철길로 20-20,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1616,1616,0,우산동중흥s-클래스리버티,84.9543,202307,17,"37,000",7,2015,풍영철길로 20-20,, ,중개거래,"광주 광산구, 광주 남구"
광주광역시 광산구 우산동,1616,1616,0,우산동중흥s-클래스리버티,84.9543,202307,21,"38,500",12,2015,풍영철길로 20-20,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1616,1616,0,우산동중흥s-클래스리버티,74.9629,202307,22,"35,000",10,2015,풍영철길로 20-20,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1616,1616,0,우산동중흥s-클래스리버티,84.9543,202307,31,"36,500",4,2015,풍영철길로 20-20,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1572-1,1572,1,제일파크맨션,75.18,202307,25,"15,000",3,1992,월곡산정로 20,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1572-2,1572,2,하남우미,49.92,202307,20,"9,700",3,1992,월곡산정로 40,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1571-1,1571,1,하남주공(2단지),44.52,202307,8,"9,050",10,1991,월곡산정로 12,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1571-1,1571,1,하남주공(2단지),44.94,202307,10,"7,500",2,1991,월곡산정로 12,, ,중개거래,광주 광산구
광주광역시 광산구 우산동,1571-1,1571,1,하남주공(2단지),38.64,202307,25,"7,250",11,1991,월곡산정로 12,,20230728,중개거래,광주 광산구
광주광역시 광산구 우산동,1571-1,1571,1,하남주공(2단지),38.64,202307,28,"7,700",12,1991,월곡산정로 12,, ,중개거래,"광주 광산구, 광주 서구"
광주광역시 광산구 우산동,1571-1,1571,1,하남주공(2단지),44.94,202307,29,"8,500",11,1991,월곡산정로 12,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,387-24,387,24,남양,76.14,202307,31,"21,500",12,1998,목련로219번길 45,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,387-22,387,22,삼성,59.91,202307,4,"14,300",21,1996,임방울대로 142-12,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,387-22,387,22,삼성,59.91,202307,11,"15,500",19,1996,임방울대로 142-12,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,387-22,387,22,삼성,70.97,202307,11,"17,100",22,1996,임방울대로 142-12,,20230714,중개거래,광주 광산구
광주광역시 광산구 운남동,387-22,387,22,삼성,70.97,202307,13,"17,000",5,1996,임방울대로 142-12,,20230725,중개거래,광주 광산구
광주광역시 광산구 운남동,387-22,387,22,삼성,70.97,202307,15,"16,600",13,1996,임방울대로 142-12,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,387-22,387,22,삼성,70.97,202307,15,"18,300",19,1996,임방울대로 142-12,, ,중개거래,"광주 광산구, 광주 서구"
광주광역시 광산구 운남동,387-22,387,22,삼성,59.91,202307,15,"14,100",4,1996,임방울대로 142-12,,20230727,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 운남동,387-22,387,22,삼성,84.92,202307,23,"20,900",9,1996,임방울대로 142-12,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,800,800,0,우방아이유쉘,59.7699,202307,2,"28,100",4,2015,임방울대로 154-24,,20230728,중개거래,광주 광산구
광주광역시 광산구 운남동,800,800,0,우방아이유쉘,59.7699,202307,2,"28,100",4,2015,임방울대로 154-24,20230801, ,중개거래,광주 광산구
광주광역시 광산구 운남동,800,800,0,우방아이유쉘,59.7699,202307,10,"30,500",2,2015,임방울대로 154-24,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,800,800,0,우방아이유쉘,59.7699,202307,29,"29,150",8,2015,임방울대로 154-24,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,777-1,777,1,운남주공3단지,59.76,202307,5,"11,600",8,1996,목련로 307-11,20230729, ,중개거래,광주 광산구
광주광역시 광산구 운남동,777-1,777,1,운남주공3단지,59.76,202307,5,"11,600",8,1996,목련로 307-11,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,777-1,777,1,운남주공3단지,59.76,202307,6,"15,500",17,1996,목련로 307-11,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,777-1,777,1,운남주공3단지,37.67,202307,23,"8,700",7,1996,목련로 307-11,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 운남동,769-1,769,1,운남주공5단지,84.77,202307,3,"27,000",4,1997,하남대로 248-10,,20230710,중개거래,광주 광산구
광주광역시 광산구 운남동,769-1,769,1,운남주공5단지,84.77,202307,28,"22,000",18,1997,하남대로 248-10,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,794-3,794,3,운남주공7단지,49.83,202307,5,"16,350",15,2001,목련로153번길 56,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,794-3,794,3,운남주공7단지,49.97,202307,5,"13,200",2,2001,목련로153번길 56,,20230731,중개거래,광주 광산구
광주광역시 광산구 운남동,794-3,794,3,운남주공7단지,49.83,202307,6,"15,900",14,2001,목련로153번길 56,,20230726,중개거래,광주 광산구
광주광역시 광산구 운남동,794-3,794,3,운남주공7단지,39.99,202307,13,"9,000",14,2001,목련로153번길 56,,20230807,중개거래,광주 광산구
광주광역시 광산구 운남동,794-3,794,3,운남주공7단지,39.99,202307,15,"11,700",9,2001,목련로153번길 56,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,794-3,794,3,운남주공7단지,49.83,202307,18,"13,000",17,2001,목련로153번길 56,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,794-3,794,3,운남주공7단지,49.83,202307,22,"16,500",8,2001,목련로153번길 56,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,794-3,794,3,운남주공7단지,59.29,202307,22,"17,600",1,2001,목련로153번길 56,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,781-1,781,1,운남주공8단지,59.41,202307,1,"18,700",11,2000,목련로153번길 143,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,781-1,781,1,운남주공8단지,59.41,202307,21,"18,000",15,2000,목련로153번길 143,, ,중개거래,광주 광산구
광주광역시 광산구 운남동,781-1,781,1,운남주공8단지,59.41,202307,28,"17,575",14,2000,목련로153번길 143,,20230728,중개거래,광주 광산구
광주광역시 광산구 운남동,802,802,0,운남진아리채리버힐즈,84.9895,202307,21,"47,500",13,2020,목련로273번길 23,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,893-1,893,1,무들에코클래스,19.9836,202307,5,"5,300",15,2014,임방울대로826번길 60-5,,20230707,중개거래,광주 서구
광주광역시 광산구 월계동,757-6,757,6,벽산,84.99,202307,22,"29,000",14,1998,첨단중앙로181번길 16,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,755-4,755,4,성원,93.18,202307,2,"29,000",3,1997,첨단중앙로181번길 92,,20230802,중개거래,광주 광산구
광주광역시 광산구 월계동,758-2,758,2,쌍용,84.99,202307,20,"34,500",5,1996,첨단중앙로181번길 21,, ,직거래,-
광주광역시 광산구 월계동,763-3,763,3,우미3,59.83,202307,13,"17,500",5,1997,첨단내촌로 93,,20230721,중개거래,"광주 광산구, 광주 서구"
광주광역시 광산구 월계동,763-3,763,3,우미3,59.83,202307,27,"18,000",5,1997,첨단내촌로 93,, ,직거래,-
광주광역시 광산구 월계동,757-8,757,8,일신,92.205,202307,31,"21,000",1,1995,첨단중앙로181번길 42-14,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,765-6,765,6,첨단남양파크,59.82,202307,3,"19,300",5,1996,월계로 137,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,755-2,755,2,첨단대우,99.9,202307,15,"40,000",12,1997,첨단중앙로181번길 88-21,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,755-2,755,2,첨단대우,89.04,202307,17,"30,500",12,1997,첨단중앙로181번길 88-21,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,757-3,757,3,첨단동부,126.645,202307,8,"48,000",5,1997,첨단중앙로 201,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,765-8,765,8,첨단두산2,59.997,202307,25,"19,900",5,1996,월계로 117-22,,20230725,중개거래,"광주 광산구, 전북 전주덕진구"
광주광역시 광산구 월계동,765-2,765,2,첨단라인1,60,202307,12,"25,200",3,1995,월계로 117-32,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,765-2,765,2,첨단라인1,60,202307,25,"25,200",5,1995,월계로 117-32,, ,중개거래,광주 북구
광주광역시 광산구 월계동,764-5,764,5,첨단라인2차,60,202307,5,"24,000",2,1995,월계로 109,,20230714,중개거래,광주 광산구
광주광역시 광산구 월계동,761-3,761,3,첨단라인6,76.5,202307,12,"24,300",3,1997,임방울대로 673-21,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,763-2,763,2,첨단라인8,59.9,202307,1,"20,500",4,1997,첨단내촌로 101,, ,중개거래,광주 광산구
광주광역시 광산구 월계동,764-3,764,3,호반1차,59.95,202307,30,"23,000",4,1995,월계로 117-35,, ,중개거래,광주 광산구
광주광역시 광산구 월곡동,685-1,685,1,운남주공10단지,59.92,202307,8,"21,700",19,2003,사암로340번길 30,,20230720,중개거래,광주 광산구
광주광역시 광산구 월곡동,685-1,685,1,운남주공10단지,59.92,202307,22,"19,700",12,2003,사암로340번길 30,, ,중개거래,광주 광산구
광주광역시 광산구 월곡동,685-1,685,1,운남주공10단지,59.92,202307,22,"20,000",12,2003,사암로340번길 30,, ,중개거래,광주 광산구
광주광역시 광산구 월곡동,681-1,681,1,운남주공9단지,84.75,202307,15,"26,900",4,2003,풍영로 63,, ,중개거래,광주 광산구
광주광역시 광산구 월곡동,538-1,538,1,일신,84.51,202307,12,"17,500",12,1992,사암로 271,,20230726,중개거래,광주 광산구
광주광역시 광산구 월곡동,538-1,538,1,일신,84.51,202307,19,"22,000",8,1992,사암로 271,, ,중개거래,광주 광산구
광주광역시 광산구 월곡동,614-1,614,1,한성1차,47.54,202307,21,"13,100",2,1988,월곡산정로 108,, ,중개거래,광주 광산구
광주광역시 광산구 월곡동,614-1,614,1,한성1차,49.32,202307,25,"13,600",3,1988,월곡산정로 108,,20230802,중개거래,광주 광산구
광주광역시 광산구 월곡동,614-2,614,2,한성2차,49.98,202307,18,"9,000",11,1991,월곡산정로 96-21,,20230720,중개거래,광주 서구
광주광역시 광산구 월곡동,614-2,614,2,한성2차,59.04,202307,31,"11,160",4,1991,월곡산정로 96-21,,20230801,직거래,-
광주광역시 광산구 장덕동,1046,1046,0,골드클래스,84.9606,202307,2,"50,000",24,2013,장덕로5번길 16,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1046,1046,0,골드클래스,59.9817,202307,14,"32,000",18,2013,장덕로5번길 16,, ,중개거래,"광주 광산구, 광주 남구"
광주광역시 광산구 장덕동,1046,1046,0,골드클래스,74.9851,202307,19,"40,000",8,2013,장덕로5번길 16,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1046,1046,0,골드클래스,59.9817,202307,22,"29,000",2,2013,장덕로5번길 16,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 장덕동,1111,1111,0,광주수완세영리첼,84.9871,202307,6,"49,300",14,2014,풍영로 294-23,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1111,1111,0,광주수완세영리첼,84.9871,202307,12,"46,500",6,2014,풍영로 294-23,, ,직거래,-
광주광역시 광산구 장덕동,1111,1111,0,광주수완세영리첼,84.6782,202307,15,"41,500",2,2014,풍영로 294-23,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1686,1686,0,대주피오레1단지,84.9411,202307,14,"47,500",2,2009,풍영로170번길 39-25,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1309,1309,0,부영애시앙1차,84.2801,202307,17,"29,500",16,2008,장덕로6번길 59,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1693,1693,0,성덕마을대방노블랜드3차,156.5054,202307,6,"98,500",14,2011,풍영로170번길 39-10,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1693,1693,0,성덕마을대방노블랜드3차,156.5054,202307,14,"92,000",3,2011,풍영로170번길 39-10,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 장덕동,1693,1693,0,성덕마을대방노블랜드3차,156.5054,202307,22,"104,000",13,2011,풍영로170번길 39-10,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1690,1690,0,성덕마을대방노블랜드5차,129.084,202307,7,"84,500",9,2011,풍영로170번길 39-26,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1116,1116,0,수완GS자이,147.815,202307,23,"86,000",2,2008,장덕로95번길 45,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1115,1115,0,수완루아채,84.2801,202307,1,"32,000",13,2008,풍영로 294-8,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1115,1115,0,수완루아채,84.2801,202307,4,"30,000",12,2008,풍영로 294-8,,20230705,직거래,-
광주광역시 광산구 장덕동,1115,1115,0,수완루아채,84.2801,202307,4,"35,800",9,2008,풍영로 294-8,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1115,1115,0,수완루아채,84.2801,202307,5,"34,000",4,2008,풍영로 294-8,,20230731,중개거래,광주 광산구
광주광역시 광산구 장덕동,1115,1115,0,수완루아채,84.2801,202307,7,"34,700",2,2008,풍영로 294-8,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1115,1115,0,수완루아채,84.2801,202307,8,"34,700",18,2008,풍영로 294-8,20230731, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1115,1115,0,수완루아채,84.2801,202307,8,"34,700",18,2008,풍영로 294-8,,20230807,중개거래,광주 광산구
광주광역시 광산구 장덕동,1115,1115,0,수완루아채,84.2801,202307,24,"36,500",4,2008,풍영로 294-8,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1115,1115,0,수완루아채,84.2801,202307,25,"34,000",12,2008,풍영로 294-8,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1043,1043,0,수완지구호반베르디움2차,84.9462,202307,7,"43,200",3,2013,풍영로329번길 19,,20230720,중개거래,광주 광산구
광주광역시 광산구 장덕동,1043,1043,0,수완지구호반베르디움2차,84.9462,202307,19,"49,000",11,2013,풍영로329번길 19,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1043,1043,0,수완지구호반베르디움2차,84.9462,202307,24,"43,100",2,2013,풍영로329번길 19,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1306,1306,0,진흥더루벤스,84.967,202307,5,"56,900",23,2009,장덕로6번길 35,, ,중개거래,광주 광산구
광주광역시 광산구 장덕동,1306,1306,0,진흥더루벤스,84.967,202307,14,"35,000",2,2009,장덕로6번길 35,, ,중개거래,광주 서구
광주광역시 광산구 장덕동,1306,1306,0,진흥더루벤스,84.967,202307,27,"38,300",11,2009,장덕로6번길 35,,20230727,중개거래,광주 광산구
광주광역시 광산구 장덕동,1593,1593,0,현진에버빌2단지,84.9568,202307,16,"50,000",7,2009,풍영로169번길 46,, ,중개거래,광주 광산구
광주광역시 광산구 하남동,547,547,0,부영사랑으로,84.8198,202307,4,"27,900",7,2009,하남대로 30,, ,중개거래,광주 광산구
광주광역시 광산구 하남동,547,547,0,부영사랑으로,84.8198,202307,11,"27,750",15,2009,하남대로 30,,20230721,중개거래,광주 광산구
광주광역시 광산구 하남동,547,547,0,부영사랑으로,84.8198,202307,14,"26,500",11,2009,하남대로 30,, ,직거래,-
광주광역시 광산구 하남동,547,547,0,부영사랑으로,84.8198,202307,15,"28,800",17,2009,하남대로 30,, ,중개거래,광주 광산구
광주광역시 광산구 하남동,547,547,0,부영사랑으로,84.8198,202307,17,"28,000",12,2009,하남대로 30,, ,중개거래,광주 광산구
광주광역시 광산구 하남동,547,547,0,부영사랑으로,84.8198,202307,26,"26,700",1,2009,하남대로 30,, ,중개거래,광주 광산구
광주광역시 광산구 하남동,547,547,0,부영사랑으로,84.8198,202307,28,"30,000",16,2009,하남대로 30,, ,중개거래,"광주 광산구, 광주 서구"
광주광역시 광산구 하남동,547,547,0,부영사랑으로,84.8198,202307,29,"28,400",15,2009,하남대로 30,, ,중개거래,광주 광산구
광주광역시 광산구 하남동,971,971,0,하남3지구모아엘가,84.9817,202307,1,"44,800",12,2018,단전둘레길 15,, ,중개거래,광주 광산구
광주광역시 광산구 하남동,971,971,0,하남3지구모아엘가,84.9966,202307,10,"45,400",17,2018,단전둘레길 15,,20230731,중개거래,광주 광산구
광주광역시 광산구 하남동,971,971,0,하남3지구모아엘가,84.9966,202307,20,"43,000",10,2018,단전둘레길 15,, ,중개거래,광주 광산구
광주광역시 광산구 하남동,971,971,0,하남3지구모아엘가,84.9966,202307,25,"45,400",21,2018,단전둘레길 15,, ,중개거래,광주 광산구
광주광역시 광산구 흑석동,811,811,0,수완센트럴시티서희스타힐스,72.9919,202307,24,"35,000",11,2021,용아로 436-20,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 흑석동,524,524,0,수완이지더원,59.8832,202307,1,"29,000",4,2012,풍영로101번길 22,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 흑석동,524,524,0,수완이지더원,59.8832,202307,1,"31,000",14,2012,풍영로101번길 22,,20230720,중개거래,광주 광산구
광주광역시 광산구 흑석동,524,524,0,수완이지더원,59.8832,202307,5,"32,000",13,2012,풍영로101번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 흑석동,524,524,0,수완이지더원,59.8832,202307,18,"30,000",4,2012,풍영로101번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 흑석동,518,518,0,중흥에스-클래스2단지,84.4012,202307,6,"40,000",10,2008,풍영로145번길 15,, ,중개거래,광주 광산구
광주광역시 남구 노대동,839,839,0,남양휴튼,121.2466,202307,18,"67,500",7,2009,노대실로 26,, ,중개거래,광주 남구
광주광역시 남구 노대동,827,827,0,송화마을휴먼시아5단지,84.64,202307,20,"27,000",11,2007,노대실로 33,, ,중개거래,광주 남구
광주광역시 남구 노대동,827,827,0,송화마을휴먼시아5단지,84.93,202307,30,"28,800",6,2007,노대실로 33,, ,중개거래,"광주 남구, 광주 서구"
광주광역시 남구 방림동,558,558,0,광명그린,59.98,202307,24,"10,400",5,1988,용대로 155,, ,중개거래,광주 남구
광주광역시 남구 방림동,556-1,556,1,라인효친2,84.96,202307,24,"18,500",4,1989,용대로 131,,20230728,직거래,-
광주광역시 남구 방림동,556,556,0,모아,83.91,202307,26,"18,500",15,1989,봉선1로 87,, ,중개거래,광주 남구
광주광역시 남구 방림동,562,562,0,무등산센트럴파크,51.85,202307,4,"25,000",11,2009,방림로 31,,20230807,중개거래,광주 남구
광주광역시 남구 방림동,562,562,0,무등산센트럴파크,59.9,202307,6,"32,000",13,2009,방림로 31,, ,중개거래,광주 남구
광주광역시 남구 방림동,562,562,0,무등산센트럴파크,84.82,202307,26,"38,900",16,2009,방림로 31,, ,중개거래,광주 남구
광주광역시 남구 방림동,571,571,0,봉선중길한국아델리움5차아파트,61.5023,202307,6,"27,000",6,2023,봉선중길 43,,20230711,직거래,-
광주광역시 남구 방림동,436-1,436,1,삼일,78.18,202307,23,"33,000",1,1980,용대로171번길 7,,20230801,중개거래,광주 남구
광주광역시 남구 백운동,627-5,627,5,대주,84.97,202307,1,"20,050",2,1989,독립로10번길 14,,20230731,중개거래,광주 남구
광주광역시 남구 백운동,419,419,0,대흥백운스카이,59.94,202307,25,"10,500",1,1995,백운로82번길 10,, ,중개거래,광주 남구
광주광역시 남구 백운동,458,458,0,대흥백운스카이2,84.99,202307,11,"18,400",7,1996,백운로66번길 9,, ,중개거래,광주 남구
광주광역시 남구 백운동,409,409,0,대흥사직스카이,128.96,202307,7,"22,800",5,1991,제중로 123,,20230710,중개거래,광주 남구
광주광역시 남구 백운동,514-44,514,44,대흥양림스카이,59.04,202307,2,"12,000",7,1988,양림로 14,,20230703,직거래,-
광주광역시 남구 백운동,514-44,514,44,대흥양림스카이,59.04,202307,21,"11,700",8,1988,양림로 14,,20230731,중개거래,광주 남구
광주광역시 남구 백운동,691,691,0,루엔시티,115.75,202307,26,"41,500",1,2011,독립로80번길 7,, ,중개거래,광주 남구
광주광역시 남구 백운동,05월 26일,26,5,벽산,59.93,202307,26,"14,800",4,1998,독립로54번길 8,, ,중개거래,광주 남구
광주광역시 남구 백운동,Jan-46,46,1,현대(46-1),84.42,202307,5,"21,150",9,1989,독립로54번길 29,, ,중개거래,광주 남구
광주광역시 남구 백운동,699,699,0,힐스테이트백운,84.977,202307,12,"55,000",18,2016,회재로1293번길 7,, ,중개거래,광주 남구
광주광역시 남구 백운동,699,699,0,힐스테이트백운,84.9959,202307,13,"51,000",12,2016,회재로1293번길 7,, ,중개거래,광주 남구
광주광역시 남구 백운동,699,699,0,힐스테이트백운,84.9959,202307,19,"51,500",18,2016,회재로1293번길 7,, ,중개거래,광주 남구
