,시군구,단지명,전용면적(㎡),계약년월,계약일,계약날짜,층,건축나이,거래건수,기준금리,법정동코드,지하철역수,거래금액(만원),예측 금액
572,광주광역시 북구 각화동,각화골드클래스,84.9701,202307,1,2023-07-01,6,6,25,3.5,2917011300,0,"36,800",38228.17455664836
65,광주광역시 광산구 소촌동,모아드림타운1차,36.3544,202307,1,2023-07-01,7,23,17,3.5,2920010800,0,"8,300",16995.655465761665
397,광주광역시 남구 봉선동,주월동이지더원3단지,84.9381,202307,1,2023-07-01,4,11,39,3.5,2915511500,0,"39,000",36104.61192710232
122,광주광역시 광산구 신가동,수완지구호반베르디움1차,84.884,202307,1,2023-07-01,10,11,35,3.5,2920011900,0,"65,000",34886.25205157511
400,광주광역시 남구 봉선동,포스코더샵,59.89,202307,1,2023-07-01,10,19,39,3.5,2915511500,0,"38,000",26455.375712406356
401,광주광역시 남구 봉선동,포스코더샵,59.89,202307,1,2023-07-01,5,19,39,3.5,2915511500,0,"38,800",26124.53429196123
287,광주광역시 광산구 월계동,첨단라인8,59.9,202307,1,2023-07-01,4,26,18,3.5,2920011500,0,"20,500",20970.617088720668
393,광주광역시 남구 봉선동,쌍용스윗닷홈,155.6351,202307,1,2023-07-01,13,18,39,3.5,2915511500,0,"145,000",50240.61766374577
771,광주광역시 북구 연제동,한국아델리움,84.545,202307,1,2023-07-01,8,22,21,3.5,2917012900,0,"21,500",30248.2679642085
774,광주광역시 북구 연제동,힐스테이트연제,84.9934,202307,1,2023-07-01,8,3,21,3.5,2917012900,0,"48,500",39872.272450325545
793,광주광역시 북구 오치동,주공,52.09,202307,1,2023-07-01,3,31,23,3.5,2917011500,0,"9,000",17582.80171692185
1069,광주광역시 서구 치평동,해광한신,59.99,202307,1,2023-07-01,14,25,32,3.5,2914012000,0,"21,000",24281.78840627102
601,광주광역시 북구 동림동,동림푸른주공3,59.99,202307,1,2023-07-01,3,26,22,3.5,2917010800,0,"12,000",21993.118879854213
964,광주광역시 서구 농성동,농성SKVIEWCentral,84.9752,202307,1,2023-07-01,26,4,12,3.5,2914010600,2,"60,000",41639.28697837284
267,광주광역시 광산구 운남동,운남주공8단지,59.41,202307,1,2023-07-01,11,23,31,3.5,2920012000,0,"18,700",22804.307728764135
56,광주광역시 광산구 산정동,하남2지구중흥S-클래스,84.9924,202307,1,2023-07-01,19,10,19,3.5,2920012700,0,"42,700",36025.27822413249
1078,광주광역시 서구 풍암동,광명메이루즈,121.0522,202307,1,2023-07-01,6,10,26,3.5,2914012800,0,"57,500",45994.225033776835
750,광주광역시 북구 양산동,새봄,59.97,202307,1,2023-07-01,2,27,14,3.5,2917012800,0,"9,400",21428.990023384336
112,광주광역시 광산구 수완동,코오롱하늘채,103.71,202307,1,2023-07-01,10,15,17,3.5,2920011400,0,"67,000",37441.30682495935
685,광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,1,2023-07-01,4,4,15,3.5,2917012600,0,"47,200",39114.19187269686
681,광주광역시 북구 본촌동,부영사랑으로,84.9931,202307,1,2023-07-01,22,16,15,3.5,2917012600,0,"33,300",34294.10204881942
358,광주광역시 남구 백운동,대주,84.97,202307,1,2023-07-01,2,34,13,3.5,2915510500,0,"20,050",24488.431045823265
343,광주광역시 광산구 흑석동,수완이지더원,59.8832,202307,1,2023-07-01,14,11,6,3.5,2920012400,0,"31,000",29153.088100376073
342,광주광역시 광산구 흑석동,수완이지더원,59.8832,202307,1,2023-07-01,4,11,6,3.5,2920012400,0,"29,000",28491.405259486753
668,광주광역시 북구 문흥동,라인동산,84.86,202307,1,2023-07-01,10,29,26,3.5,2917011200,0,"26,500",26946.05312071694
313,광주광역시 광산구 장덕동,수완루아채,84.2801,202307,1,2023-07-01,13,15,30,3.5,2920012300,0,"32,000",32940.91554453643
81,광주광역시 광산구 송정동,광신프로그레스,114.8356,202307,1,2023-07-01,9,16,17,3.5,2920010100,2,"43,000",39557.35281198379
337,광주광역시 광산구 하남동,하남3지구모아엘가,84.9817,202307,1,2023-07-01,12,5,12,3.5,2920012500,0,"44,800",38071.13287365576
1047,광주광역시 서구 치평동,금호4,84.985,202307,1,2023-07-01,3,25,32,3.5,2914012000,0,"37,400",29580.690545987803
716,광주광역시 북구 신안동,모아,84.9,202307,1,2023-07-01,5,32,3,3.5,2917010600,0,"21,300",25146.746366667096
1049,광주광역시 서구 치평동,금호대우,59.94,202307,1,2023-07-01,15,25,32,3.5,2914012000,0,"23,500",24335.900772646535
741,광주광역시 북구 신용동,한양수자인리버뷰,65.6043,202307,1,2023-07-01,21,9,32,3.5,2917013000,0,"36,200",33040.77324327873
71,광주광역시 광산구 소촌동,보양맨션,59.58,202307,1,2023-07-01,3,35,17,3.5,2920010800,0,"9,050",16321.066873192322
667,광주광역시 북구 문흥동,라인동산,84.86,202307,1,2023-07-01,10,29,26,3.5,2917011200,0,"26,500",26946.05312071694
819,광주광역시 북구 용봉동,금호,84.68,202307,1,2023-07-01,18,29,19,3.5,2917010700,0,"16,500",27439.536993044894
144,광주광역시 광산구 신가동,한양수자인,84.8894,202307,1,2023-07-01,18,14,35,3.5,2920011900,0,"43,000",33914.391887178645
451,광주광역시 남구 지석동,한일베라체,84.783,202307,1,2023-07-01,9,15,2,3.5,2915512000,0,"26,800",34433.43782320805
554,광주광역시 동구 학동,무등산아이파크,84.8412,202307,1,2023-07-01,10,6,20,3.5,2911012200,2,"58,500",40608.55468457239
820,광주광역시 북구 용봉동,대주파크빌2,84.9843,202307,1,2023-07-01,7,20,19,3.5,2917010700,0,"23,800",31292.583611931186
549,광주광역시 동구 운림동,무등파크맨션1차,119.83,202307,1,2023-07-01,1,33,3,3.5,2911012100,0,"18,500",34944.81670830166
1124,광주광역시 서구 화정동,유니버시아드힐스테이트3단지,84.97,202307,1,2023-07-01,12,7,42,3.5,2914011900,1,"59,000",39177.16000260087
478,광주광역시 남구 행암동,제일풍경채에듀파크2단지,84.9184,202307,1,2023-07-01,5,8,10,3.5,2915511000,0,"42,500",37699.21029459266
479,광주광역시 남구 행암동,효천2지구중흥S-클래스,84.9933,202307,1,2023-07-01,16,8,10,3.5,2915511000,0,"41,500",38445.12118430529
24,광주광역시 광산구 산월동,부영2차,84.7886,202307,1,2023-07-01,11,19,17,3.5,2920011700,0,"27,000",30941.726553266868
543,광주광역시 동구 용산동,무등산골드클래스2차,59.5439,202307,1,2023-07-01,15,1,18,3.5,2911012600,1,"40,500",37345.893741409294
205,광주광역시 광산구 우산동,대광로제비앙,84.8724,202307,1,2023-07-01,7,16,35,3.5,2920010900,0,"35,000",32181.126407861244
1135,광주광역시 서구 화정동,해광샹그릴라센트럴337,80.6131,202307,1,2023-07-01,7,6,42,3.5,2914011900,1,"26,700",38296.626183226705
491,광주광역시 동구 계림동,그랜드센트럴,59.9055,202307,1,2023-07-01,19,3,26,3.5,2911010900,0,"37,400",36688.27791119041
492,광주광역시 동구 계림동,그랜드센트럴,84.949,202307,1,2023-07-01,15,3,26,3.5,2911010900,0,"52,700",42462.0522797117
493,광주광역시 동구 계림동,그랜드센트럴,59.9048,202307,1,2023-07-01,27,3,26,3.5,2911010900,0,"40,400",37217.45540105412
503,광주광역시 동구 계림동,두산위브,84.8686,202307,1,2023-07-01,9,16,26,3.5,2911010900,0,"34,500",35534.786595870275
884,광주광역시 북구 일곡동,한일,59.915,202307,1,2023-07-01,6,26,30,3.5,2917012700,0,"16,300",22164.449698966928
571,광주광역시 동구 학동,학동남해오네뜨,84.9933,202307,1,2023-07-01,7,9,20,3.5,2911012200,2,"32,200",38944.21545776725
861,광주광역시 북구 일곡동,금호,84.72,202307,1,2023-07-01,10,27,30,3.5,2917012700,0,"33,500",27909.227453968022
686,광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,1,2023-07-01,5,4,15,3.5,2917012600,0,"48,500",39180.36015678523
824,광주광역시 북구 용봉동,삼성,133.35,202307,1,2023-07-01,2,30,19,3.5,2917010700,0,"29,000",37615.23859065166
160,광주광역시 광산구 신창동,신창3차부영사랑으로,59.748,202307,1,2023-07-01,2,17,38,3.5,2920011800,0,"18,900",25288.01910737669
456,광주광역시 남구 진월동,대덕훼밀리,59.46,202307,1,2023-07-01,9,27,24,3.5,2915510800,0,"11,900",22294.859468252398
1095,광주광역시 서구 풍암동,중흥호반,59.46,202307,1,2023-07-01,16,23,26,3.5,2914012800,0,"18,300",25294.02791187074
249,광주광역시 광산구 운남동,우방아이유쉘,59.7699,202307,2,2023-07-02,4,8,31,3.5,2920012000,0,"28,100",29940.45061694458
250,광주광역시 광산구 운남동,우방아이유쉘,59.7699,202307,2,2023-07-02,4,8,31,3.5,2920012000,0,"28,100",29940.45061694458
212,광주광역시 광산구 우산동,세계수영선수촌 중흥에스-클래스 센트럴,59.9323,202307,2,2023-07-02,4,3,35,3.5,2920010900,0,"30,000",32479.975752172526
362,광주광역시 남구 백운동,대흥양림스카이,59.04,202307,2,2023-07-02,7,35,13,3.5,2915510500,0,"12,000",18066.23738160031
544,광주광역시 동구 용산동,용산지구모아엘가에듀파크,84.9024,202307,2,2023-07-02,3,4,18,3.5,2911012600,1,"45,300",41163.76564258896
864,광주광역시 북구 일곡동,대림2,68.32,202307,2,2023-07-02,12,25,30,3.5,2917012700,0,"20,900",25088.895329785068
477,광주광역시 남구 행암동,제일풍경채에듀파크1단지,84.3565,202307,2,2023-07-02,6,8,10,3.5,2915511000,0,"39,350",37629.894175423775
944,광주광역시 서구 금호동,중흥,59.55,202307,2,2023-07-02,14,23,41,3.5,2914013000,0,"18,300",25167.548280968796
573,광주광역시 북구 각화동,각화골드클래스,84.968,202307,2,2023-07-02,13,6,25,3.5,2917011300,0,"35,000",38690.84619672736
299,광주광역시 광산구 장덕동,골드클래스,84.9606,202307,2,2023-07-02,24,10,30,3.5,2920012300,0,"50,000",36337.02850328991
764,광주광역시 북구 연제동,광명2차,59.97,202307,2,2023-07-02,9,25,21,3.5,2917012900,0,"10,500",22886.444216169883
862,광주광역시 북구 일곡동,대림1,59.935,202307,2,2023-07-02,16,26,30,3.5,2917012700,0,"21,500",22830.95490694139
273,광주광역시 광산구 월계동,성원,93.18,202307,2,2023-07-02,3,26,18,3.5,2920011500,0,"29,000",28928.867634360213
894,광주광역시 북구 임동,임동중흥에스클래스센텀파크,84.9506,202307,3,2023-07-03,5,2,9,3.5,2917010500,0,"54,300",40177.7584872907
977,광주광역시 서구 동천동,우미린,84.9679,202307,3,2023-07-03,9,16,14,3.5,2914013300,0,"53,000",34499.56527110329
257,광주광역시 광산구 운남동,운남주공5단지,84.77,202307,3,2023-07-03,4,26,31,3.5,2920012000,0,"27,000",26953.382727920543
797,광주광역시 북구 오치동,주공,44.52,202307,3,2023-07-03,11,31,23,3.5,2917011500,0,"7,000",16286.882047895342
796,광주광역시 북구 오치동,주공,45.0,202307,3,2023-07-03,7,31,23,3.5,2917011500,0,"6,500",16137.945721583907
838,광주광역시 북구 우산동,무진,72.8,202307,3,2023-07-03,1,41,2,3.5,2917011000,0,"11,200",17457.924413023517
926,광주광역시 서구 금호동,대주파크빌,59.94,202307,3,2023-07-03,17,23,41,3.5,2914013000,0,"22,500",25460.089291396085
754,광주광역시 북구 양산동,영무예다음,84.9029,202307,3,2023-07-03,7,18,14,3.5,2917012800,0,"32,000",32279.136687388644
718,광주광역시 북구 신용동,광주첨단2지구사랑으로부영,84.3616,202307,3,2023-07-03,7,10,32,3.5,2917013000,0,"37,000",36136.31041362882
831,광주광역시 북구 용봉동,용봉엘리체,59.857,202307,3,2023-07-03,12,10,19,3.5,2917010700,0,"31,000",30573.133396815974
735,광주광역시 북구 신용동,첨단2지구중흥에스-클래스,84.9976,202307,3,2023-07-03,17,8,32,3.5,2917013000,0,"54,000",37953.01684530778
161,광주광역시 광산구 신창동,신창3차부영사랑으로,59.748,202307,3,2023-07-03,9,17,38,3.5,2920011800,0,"22,800",25751.19709599903
775,광주광역시 북구 연제동,힐스테이트연제,84.9947,202307,3,2023-07-03,3,3,21,3.5,2917012900,0,"43,500",39541.744483741466
795,광주광역시 북구 오치동,주공,52.09,202307,3,2023-07-03,15,31,23,3.5,2917011500,0,"9,500",18376.821125989314
219,광주광역시 광산구 우산동,쌍용더플래티넘광산,84.9784,202307,3,2023-07-03,15,2,35,3.5,2920010900,0,"55,000",39747.73744848976
794,광주광역시 북구 오치동,주공,44.52,202307,3,2023-07-03,3,31,23,3.5,2917011500,0,"6,800",15757.5357751837
714,광주광역시 북구 삼각동,호반,59.4,202307,3,2023-07-03,12,33,15,3.5,2917011600,0,"10,100",18947.595332129393
278,광주광역시 광산구 월계동,첨단남양파크,59.82,202307,3,2023-07-03,5,27,18,3.5,2920011500,0,"19,300",20516.65974572813
687,광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,3,2023-07-03,6,4,15,3.5,2917012600,0,"48,300",39246.528440874536
679,광주광역시 북구 문흥동,중흥파크맨션3,59.97,202307,3,2023-07-03,7,29,26,3.5,2917011200,0,"15,700",20746.112430951092
657,광주광역시 북구 문흥동,금호,84.84,202307,3,2023-07-03,6,28,26,3.5,2917011200,0,"23,000",27177.393776015844
1052,광주광역시 서구 치평동,라인대주,59.9,202307,3,2023-07-03,4,26,32,3.5,2914012000,0,"25,000",23097.56875475729
60,광주광역시 광산구 선암동,선운지구다사로움,84.8497,202307,3,2023-07-03,11,8,6,3.5,2920010700,0,"30,000",36477.57997370837
655,광주광역시 북구 문흥동,공간,59.97,202307,3,2023-07-03,4,29,26,3.5,2917011200,0,"16,000",20547.60757868411
1061,광주광역시 서구 치평동,상무광명메이루즈,67.6269,202307,3,2023-07-03,13,7,32,3.5,2914012000,0,"38,000",35072.067739146296
1039,광주광역시 서구 유촌동,상무버들마을주공2,59.92,202307,3,2023-07-03,3,24,7,3.5,2914011600,0,"17,800",24064.325144591276
436,광주광역시 남구 주월동,남구주월골드클래스어반시티,84.9717,202307,3,2023-07-03,22,2,16,3.5,2915510600,0,"50,500",41835.773547065444
1072,광주광역시 서구 치평동,현대,59.69,202307,3,2023-07-03,14,25,32,3.5,2914012000,0,"27,500",24209.45289999293
389,광주광역시 남구 봉선동,삼익1,84.96,202307,3,2023-07-03,13,33,39,3.5,2915511500,0,"38,000",25687.01148357289
444,광주광역시 남구 주월동,신천그린,84.92,202307,3,2023-07-03,11,34,16,3.5,2915510600,0,"16,950",25068.699523479212
445,광주광역시 남구 주월동,양우내안애프레스티지,84.9222,202307,3,2023-07-03,13,2,16,3.5,2915510600,0,"55,500",41228.323631728534
1117,광주광역시 서구 화정동,유니버시아드힐스테이트1단지,84.98,202307,3,2023-07-03,11,7,42,3.5,2914011900,1,"55,800",39113.4029020546
446,광주광역시 남구 주월동,현대1,84.98,202307,3,2023-07-03,4,32,16,3.5,2915510600,0,"15,000",25621.660953592975
1086,광주광역시 서구 풍암동,새한센시빌,82.6212,202307,3,2023-07-03,15,22,26,3.5,2914012800,0,"32,000",31313.286213178188
1087,광주광역시 서구 풍암동,우미광장,59.955,202307,3,2023-07-03,15,23,26,3.5,2914012800,0,"16,600",25347.21321313968
580,광주광역시 북구 각화동,각화센트럴파크서희스타힐스,72.9796,202307,3,2023-07-03,4,3,25,3.5,2917011300,0,"35,000",36707.21683795331
458,광주광역시 남구 진월동,새한,84.46,202307,3,2023-07-03,1,25,24,3.5,2915510800,0,"32,000",28795.144369488582
1104,광주광역시 서구 화정동,금호1,134.94,202307,3,2023-07-03,10,30,42,3.5,2914011900,1,"39,800",39574.27594570024
1079,광주광역시 서구 풍암동,대주파크빌(3차),84.815,202307,3,2023-07-03,17,20,26,3.5,2914012800,0,"27,000",32976.26054440951
386,광주광역시 남구 봉선동,봉선동제일풍경채엘리트파크,84.9639,202307,3,2023-07-03,4,7,39,3.5,2915511500,0,"86,500",38114.177415603306
402,광주광역시 남구 봉선동,포스코더샵,84.32,202307,3,2023-07-03,3,19,39,3.5,2915511500,0,"68,500",31882.71911832271
659,광주광역시 북구 문흥동,대주1,30.33,202307,3,2023-07-03,13,35,26,3.5,2917011200,0,"4,100",10991.357162815984
72,광주광역시 광산구 소촌동,보양맨션,61.56,202307,3,2023-07-03,2,35,17,3.5,2920010800,0,"8,000",16732.31293053506
494,광주광역시 동구 계림동,그랜드센트럴,119.936,202307,3,2023-07-03,7,3,26,3.5,2911010900,0,"80,000",50368.713867447805
489,광주광역시 동구 계림동,계림아이파크에스케이뷰,72.6919,202307,3,2023-07-03,24,1,26,3.5,2911010900,0,"59,000",41103.82737400895
660,광주광역시 북구 문흥동,대주1,30.33,202307,3,2023-07-03,13,35,26,3.5,2917011200,0,"4,100",10991.357162815984
674,광주광역시 북구 문흥동,중흥파크맨션1,84.99,202307,3,2023-07-03,4,29,26,3.5,2917011200,0,"17,300",26580.38880223641
140,광주광역시 광산구 신가동,중흥S클래스1단지,84.6347,202307,4,2023-07-04,20,14,35,3.5,2920011900,0,"53,000",33985.31561052706
379,광주광역시 남구 봉선동,모아2단지1차,47.65,202307,4,2023-07-04,4,35,39,3.5,2915511500,0,"11,500",15093.698811900336
437,광주광역시 남구 주월동,남구주월골드클래스어반시티,84.9589,202307,4,2023-07-04,19,2,16,3.5,2915510600,0,"45,000",41634.18237986369
597,광주광역시 북구 동림동,동림대광로제비앙,74.7877,202307,4,2023-07-04,6,3,22,3.5,2917010800,0,"36,500",37278.852453963365
1015,광주광역시 서구 쌍촌동,빛고을파크,59.85,202307,4,2023-07-04,12,32,39,3.5,2914011800,2,"13,900",20602.553136545233
43,광주광역시 광산구 산정동,부영애시앙1차(산정셀트리움),84.8198,202307,4,2023-07-04,10,15,19,3.5,2920012700,0,"30,000",32883.96584568499
1016,광주광역시 서구 쌍촌동,빛고을파크,59.85,202307,4,2023-07-04,12,32,39,3.5,2914011800,2,"13,900",20602.553136545233
79,광주광역시 광산구 소촌동,온세계아이조움,84.7449,202307,4,2023-07-04,15,21,17,3.5,2920010800,0,"22,500",30194.511777708773
798,광주광역시 북구 오치동,주공,52.09,202307,4,2023-07-04,5,31,23,3.5,2917011500,0,"10,000",17715.138285099994
315,광주광역시 광산구 장덕동,수완루아채,84.2801,202307,4,2023-07-04,9,15,30,3.5,2920012300,0,"35,800",32676.242408180144
807,광주광역시 북구 오치동,천오2동,54.795,202307,4,2023-07-04,3,41,23,3.5,2917011500,0,"6,000",13226.66527778795
198,광주광역시 광산구 쌍암동,힐스테이트리버파크,84.94,202307,4,2023-07-04,1,4,15,3.5,2920011600,0,"58,000",37831.230085777584
37,광주광역시 광산구 산월동,호반리젠시빌4,83.7154,202307,4,2023-07-04,3,20,17,3.5,2920011700,0,"28,700",29652.775904024485
702,광주광역시 북구 삼각동,삼각동그린타운,59.82,202307,4,2023-07-04,16,26,15,3.5,2917011600,0,"12,500",22819.391288456507
581,광주광역시 북구 각화동,각화센트럴파크서희스타힐스,84.9796,202307,4,2023-07-04,12,3,25,3.5,2917011300,0,"40,200",40129.98336176947
945,광주광역시 서구 금호동,중흥,59.46,202307,4,2023-07-04,13,23,41,3.5,2914013000,0,"19,500",25079.679344996344
353,광주광역시 남구 방림동,무등산센트럴파크,51.85,202307,4,2023-07-04,11,14,8,3.5,2915511400,0,"25,000",27119.765046594664
192,광주광역시 광산구 쌍암동,에이엠시티센트럴파크,40.9226,202307,4,2023-07-04,13,8,15,3.5,2920011600,0,"16,000",26008.501813137438
555,광주광역시 동구 학동,무등산아이파크,84.7496,202307,4,2023-07-04,7,6,20,3.5,2911012200,2,"59,600",40387.96339105582
380,광주광역시 남구 봉선동,모아엘가,84.969,202307,4,2023-07-04,6,15,39,3.5,2915511500,0,"56,300",34241.05441746535
473,광주광역시 남구 진월동,호반,32.16,202307,4,2023-07-04,8,24,24,3.5,2915510800,0,"5,900",17148.66858912306
759,광주광역시 북구 양산동,지에스그린자이2차,112.0176,202307,4,2023-07-04,1,17,14,3.5,2917012800,0,"40,500",38920.81498181261
314,광주광역시 광산구 장덕동,수완루아채,84.2801,202307,4,2023-07-04,12,15,30,3.5,2920012300,0,"30,000",32874.747260447126
742,광주광역시 북구 신용동,한양수자인리버뷰,65.5173,202307,4,2023-07-04,1,9,32,3.5,2917013000,0,"29,000",31696.430264678784
738,광주광역시 북구 신용동,첨단자이1단지,84.9798,202307,4,2023-07-04,13,13,32,3.5,2917013000,0,"40,700",35179.87100854423
1133,광주광역시 서구 화정동,한양,84.99,202307,4,2023-07-04,2,25,42,3.5,2914011900,1,"19,100",29505.248671469744
119,광주광역시 광산구 신가동,수동리안아파트,59.77,202307,4,2023-07-04,2,21,35,3.5,2920011900,0,"16,500",23293.09784260718
886,광주광역시 북구 일곡동,현대1,59.36,202307,4,2023-07-04,5,26,30,3.5,2917012700,0,"16,000",21964.460728264414
209,광주광역시 광산구 우산동,리버힐,49.86,202307,4,2023-07-04,10,31,35,3.5,2920010900,0,"11,900",16424.95661237603
768,광주광역시 북구 연제동,연제대광로제비앙,84.6216,202307,4,2023-07-04,11,9,21,3.5,2917012900,0,"38,000",36976.112546036486
835,광주광역시 북구 용봉동,한화꿈에그린,84.8797,202307,4,2023-07-04,21,16,19,3.5,2917010700,0,"32,000",34197.063244282734
1131,광주광역시 서구 화정동,태영,59.93,202307,4,2023-07-04,10,34,42,3.5,2914011900,1,"19,500",19484.64355779579
731,광주광역시 북구 신용동,용두주공,59.99,202307,4,2023-07-04,9,25,32,3.5,2917013000,0,"16,850",22879.66451805085
978,광주광역시 서구 동천동,우미린,106.7823,202307,4,2023-07-04,14,16,14,3.5,2914013300,0,"60,000",40090.25891868817
329,광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,4,2023-07-04,7,14,12,3.5,2920012500,0,"27,900",33193.72896299278
133,광주광역시 광산구 신가동,신창7차부영사랑으로,84.9931,202307,4,2023-07-04,6,17,35,3.5,2920011900,0,"30,000",31642.867975226603
413,광주광역시 남구 송하동,금호타운,84.895,202307,4,2023-07-04,1,27,3,3.5,2915511200,0,"19,000",27920.296993448865
241,광주광역시 광산구 운남동,삼성,59.91,202307,4,2023-07-04,21,27,31,3.5,2920012000,0,"14,300",21583.205111821648
529,광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,91.9232,202307,5,2023-07-05,1,4,18,3.5,2911012600,1,"53,000",42724.27281599073
885,광주광역시 북구 일곡동,한일,59.915,202307,5,2023-07-05,6,26,30,3.5,2917012700,0,"16,150",22164.449698966928
887,광주광역시 북구 일곡동,현대1,59.36,202307,5,2023-07-05,10,26,30,3.5,2917012700,0,"14,200",22295.302148709074
852,광주광역시 북구 운암동,운암신성포레힐아파트,74.99,202307,5,2023-07-05,6,7,21,3.5,2917010900,0,"33,200",35325.30185252335
556,광주광역시 동구 학동,무등산아이파크,84.8412,202307,5,2023-07-05,24,6,20,3.5,2911012200,2,"60,000",41534.910661817994
547,광주광역시 동구 운림동,라인광명,84.87,202307,5,2023-07-05,7,26,3,3.5,2911012100,0,"21,000",30418.181859135162
195,광주광역시 광산구 쌍암동,첨단센트럴파크2차,47.44,202307,5,2023-07-05,11,5,15,3.5,2920011600,0,"17,000",28950.1384832263
474,광주광역시 남구 진월동,호반,32.16,202307,5,2023-07-05,3,24,24,3.5,2915510800,0,"4,830",16817.8271686784
638,광주광역시 북구 두암동,주공3,41.85,202307,5,2023-07-05,7,29,28,3.5,2917011400,0,"7,000",16374.87348080799
253,광주광역시 광산구 운남동,운남주공3단지,59.76,202307,5,2023-07-05,8,27,31,3.5,2920012000,0,"11,600",20686.8496655263
688,광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,5,2023-07-05,16,4,15,3.5,2917012600,0,"47,500",39908.211281763855
344,광주광역시 광산구 흑석동,수완이지더원,59.8832,202307,5,2023-07-05,13,11,6,3.5,2920012400,0,"32,000",29086.919816287234
366,광주광역시 남구 백운동,현대(46-1),84.42,202307,5,2023-07-05,9,34,13,3.5,2915510500,0,"21,150",24818.99393960368
325,광주광역시 광산구 장덕동,진흥더루벤스,84.967,202307,5,2023-07-05,23,14,30,3.5,2920012300,0,"56,900",34269.05874170689
316,광주광역시 광산구 장덕동,수완루아채,84.2801,202307,5,2023-07-05,4,15,30,3.5,2920012300,0,"34,000",32345.400987735484
751,광주광역시 북구 양산동,새봄,59.97,202307,5,2023-07-05,9,27,14,3.5,2917012800,0,"10,800",21892.16801200714
394,광주광역시 남구 봉선동,쌍용스윗닷홈,120.5379,202307,5,2023-07-05,1,18,39,3.5,2915511500,0,"120,000",40984.0191515903
448,광주광역시 남구 주월동,호반힐하임,84.9477,202307,5,2023-07-05,2,9,16,3.5,2915510600,0,"43,400",37000.767913600896
398,광주광역시 남구 봉선동,주월동이지더원3단지,84.9381,202307,5,2023-07-05,9,11,39,3.5,2915511500,0,"43,000",36435.45334754698
285,광주광역시 광산구 월계동,첨단라인2차,60.0,202307,5,2023-07-05,2,28,18,3.5,2920011500,0,"24,000",19860.720038487576
403,광주광역시 남구 봉선동,포스코더샵,59.89,202307,5,2023-07-05,3,19,39,3.5,2915511500,0,"33,000",25992.197723783553
647,광주광역시 북구 매곡동,AM-City,30.2693,202307,5,2023-07-05,8,10,8,3.5,2917011700,0,"6,000",23185.532122684177
776,광주광역시 북구 연제동,힐스테이트연제,84.9934,202307,5,2023-07-05,8,3,21,3.5,2917012900,0,"49,600",39872.272450325545
271,광주광역시 광산구 월계동,무들에코클래스,19.9836,202307,5,2023-07-05,15,9,18,3.5,2920011500,0,"5,300",20588.106236354448
260,광주광역시 광산구 운남동,운남주공7단지,49.97,202307,5,2023-07-05,2,22,31,3.5,2920012000,0,"13,200",20433.472066502087
259,광주광역시 광산구 운남동,운남주공7단지,49.83,202307,5,2023-07-05,15,22,31,3.5,2920012000,0,"16,350",21259.90319006238
760,광주광역시 북구 양산동,호반,37.83,202307,5,2023-07-05,11,26,14,3.5,2917012800,0,"7,900",17186.980375638697
188,광주광역시 광산구 신촌동,대주파크빌,84.9181,202307,5,2023-07-05,4,19,2,3.5,2920010400,1,"16,000",30526.009778809268
254,광주광역시 광산구 운남동,운남주공3단지,59.76,202307,5,2023-07-05,8,27,31,3.5,2920012000,0,"11,600",20686.8496655263
162,광주광역시 광산구 신창동,신창3차부영사랑으로,59.748,202307,5,2023-07-05,9,17,38,3.5,2920011800,0,"20,000",25751.19709599903
988,광주광역시 서구 동천동,휴먼시아3단지,75.72,202307,5,2023-07-05,8,15,14,3.5,2914013300,0,"30,500",32704.39471740555
2,광주광역시 광산구 도산동,대주피오레1차,84.98,202307,5,2023-07-05,4,23,19,3.5,2920010200,1,"23,250",28519.7864694912
47,광주광역시 광산구 산정동,부영애시앙2차,84.8198,202307,5,2023-07-05,13,15,19,3.5,2920012700,0,"27,000",33082.47069795197
84,광주광역시 광산구 송정동,대화,59.91,202307,5,2023-07-05,11,25,17,3.5,2920010100,2,"11,700",21938.593672827817
987,광주광역시 서구 동천동,휴먼시아3단지,84.95,202307,5,2023-07-05,11,15,14,3.5,2914013300,0,"36,500",35128.42197947996
75,광주광역시 광산구 소촌동,서라3,59.985,202307,5,2023-07-05,4,25,17,3.5,2920010800,0,"10,200",21493.2496781596
1132,광주광역시 서구 화정동,태영,54.04,202307,5,2023-07-05,11,34,42,3.5,2914011900,1,"11,500",18130.624735300895
1137,광주광역시 서구 화정동,현대(859-1),60.0,202307,5,2023-07-05,4,36,42,3.5,2914011900,1,"17,200",18102.83982057916
1062,광주광역시 서구 치평동,상무광명메이루즈,67.6269,202307,5,2023-07-05,28,7,32,3.5,2914012000,0,"40,000",36064.59200048121
971,광주광역시 서구 농성동,삼익,84.11,202307,5,2023-07-05,7,40,12,3.5,2914010600,2,"26,000",22143.372265924234
990,광주광역시 서구 마륵동,상무양우내안애,84.9014,202307,5,2023-07-05,8,3,7,3.5,2914013100,2,"51,000",40935.66449091537
